COBERTURA,PERIODICIDAD,FECHA,CONCEPTO,VALOR,UNIDAD_MEDIDA,ESTATUS
Nacional,Mensual,	2006-06-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",69.534329812506,Índice,Cifras definitivas
Nacional,Mensual,	2006-07-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",69.798795479742,Índice,Cifras definitivas
Nacional,Mensual,	2006-08-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",69.906914062298,Índice,Cifras definitivas
Nacional,Mensual,	2006-09-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",70.345536292672,Índice,Cifras definitivas
Nacional,Mensual,	2006-10-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",70.434627529537,Índice,Cifras definitivas
Nacional,Mensual,	2006-11-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",70.555795090838,Índice,Cifras definitivas
Nacional,Mensual,	2006-12-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",70.792341749621,Índice,Cifras definitivas
Nacional,Mensual,	2007-01-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",70.990272105781,Índice,Cifras definitivas
Nacional,Mensual,	2007-02-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",71.285103290451,Índice,Cifras definitivas
Nacional,Mensual,	2007-03-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",71.525529875158,Índice,Cifras definitivas
Nacional,Mensual,	2007-04-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",71.622127758364,Índice,Cifras definitivas
Nacional,Mensual,	2007-05-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",71.725831220667,Índice,Cifras definitivas
Nacional,Mensual,	2007-06-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",71.936744510459,Índice,Cifras definitivas
Nacional,Mensual,	2007-07-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",72.15822795786,Índice,Cifras definitivas
Nacional,Mensual,	2007-08-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",72.323038812814,Índice,Cifras definitivas
Nacional,Mensual,	2007-09-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",72.720659810114,Índice,Cifras definitivas
Nacional,Mensual,	2007-10-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",72.852287755845,Índice,Cifras definitivas
Nacional,Mensual,	2007-11-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",72.920514470901,Índice,Cifras definitivas
Nacional,Mensual,	2007-12-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",73.14850137222,Índice,Cifras definitivas
Nacional,Mensual,	2008-01-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",73.440970164075,Índice,Cifras definitivas
Nacional,Mensual,	2008-02-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",73.7574592764,Índice,Cifras definitivas
Nacional,Mensual,	2008-03-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",74.080158749321,Índice,Cifras definitivas
Nacional,Mensual,	2008-04-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",74.241666927058,Índice,Cifras definitivas
Nacional,Mensual,	2008-05-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",74.46632189806,Índice,Cifras definitivas
Nacional,Mensual,	2008-06-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",74.805385402017,Índice,Cifras definitivas
Nacional,Mensual,	2008-07-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",75.168786108807,Índice,Cifras definitivas
Nacional,Mensual,	2008-08-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",75.3544202858,Índice,Cifras definitivas
Nacional,Mensual,	2008-09-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",75.844687649064,Índice,Cifras definitivas
Nacional,Mensual,	2008-10-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",76.078966221462,Índice,Cifras definitivas
Nacional,Mensual,	2008-11-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",76.326090799737,Índice,Cifras definitivas
Nacional,Mensual,	2008-12-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",76.597609807411,Índice,Cifras definitivas
Nacional,Mensual,	2009-01-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",76.694617606814,Índice,Cifras definitivas
Nacional,Mensual,	2009-02-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",76.964319665397,Índice,Cifras definitivas
Nacional,Mensual,	2009-03-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",77.267905865192,Índice,Cifras definitivas
Nacional,Mensual,	2009-04-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",77.432482740155,Índice,Cifras definitivas
Nacional,Mensual,	2009-05-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",77.351382411642,Índice,Cifras definitivas
Nacional,Mensual,	2009-06-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",77.489769471986,Índice,Cifras definitivas
Nacional,Mensual,	2009-07-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",77.778844453103,Índice,Cifras definitivas
Nacional,Mensual,	2009-08-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",77.792264276712,Índice,Cifras definitivas
Nacional,Mensual,	2009-09-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",78.101802179266,Índice,Cifras definitivas
Nacional,Mensual,	2009-10-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",78.324683080288,Índice,Cifras definitivas
Nacional,Mensual,	2009-11-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",78.405094024356,Índice,Cifras definitivas
Nacional,Mensual,	2009-12-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",78.848530308851,Índice,Cifras definitivas
Nacional,Mensual,	2010-01-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",79.303483287254,Índice,Cifras definitivas
Nacional,Mensual,	2010-02-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",79.619773693983,Índice,Cifras definitivas
Nacional,Mensual,	2010-03-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",79.98796768408,Índice,Cifras definitivas
Nacional,Mensual,	2010-04-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",79.972681447817,Índice,Cifras definitivas
Nacional,Mensual,	2010-05-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",80.154947114072,Índice,Cifras definitivas
Nacional,Mensual,	2010-06-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",80.380298717361,Índice,Cifras definitivas
Nacional,Mensual,	2010-07-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",80.729781136626,Índice,Cifras definitivas
Nacional,Mensual,	2010-08-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",80.741569454523,Índice,Cifras definitivas
Nacional,Mensual,	2010-09-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",81.087855183252,Índice,Cifras definitivas
Nacional,Mensual,	2010-10-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",81.068489311567,Índice,Cifras definitivas
Nacional,Mensual,	2010-11-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",81.180387972584,Índice,Cifras definitivas
Nacional,Mensual,	2010-12-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",81.495713077556,Índice,Cifras definitivas
Nacional,Mensual,	2011-01-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",81.680738243104,Índice,Cifras definitivas
Nacional,Mensual,	2011-02-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",81.921679641566,Índice,Cifras definitivas
Nacional,Mensual,	2011-03-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",82.041883678755,Índice,Cifras definitivas
Nacional,Mensual,	2011-04-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",81.920205024602,Índice,Cifras definitivas
Nacional,Mensual,	2011-05-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",81.995636879336,Índice,Cifras definitivas
Nacional,Mensual,	2011-06-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",82.140870823838,Índice,Cifras definitivas
Nacional,Mensual,	2011-07-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",82.42759137995,Índice,Cifras definitivas
Nacional,Mensual,	2011-08-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",82.547282091613,Índice,Cifras definitivas
Nacional,Mensual,	2011-09-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",82.73253823906,Índice,Cifras definitivas
Nacional,Mensual,	2011-10-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",82.881761701221,Índice,Cifras definitivas
Nacional,Mensual,	2011-11-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",83.138790357087,Índice,Cifras definitivas
Nacional,Mensual,	2011-12-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",83.448363812336,Índice,Cifras definitivas
Nacional,Mensual,	2012-01-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",83.543579210481,Índice,Cifras definitivas
Nacional,Mensual,	2012-02-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",83.748886358271,Índice,Cifras definitivas
Nacional,Mensual,	2012-03-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",83.94818366463,Índice,Cifras definitivas
Nacional,Mensual,	2012-04-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",83.953874480038,Índice,Cifras definitivas
Nacional,Mensual,	2012-05-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",84.151106425494,Índice,Cifras definitivas
Nacional,Mensual,	2012-06-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",84.228483749988,Índice,Cifras definitivas
Nacional,Mensual,	2012-07-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",84.486466015498,Índice,Cifras definitivas
Nacional,Mensual,	2012-08-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",84.555141019445,Índice,Cifras definitivas
Nacional,Mensual,	2012-09-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",84.596444320431,Índice,Cifras definitivas
Nacional,Mensual,	2012-10-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",84.746137532188,Índice,Cifras definitivas
Nacional,Mensual,	2012-11-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",84.54905766927,Índice,Cifras definitivas
Nacional,Mensual,	2012-12-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",84.408400197528,Índice,Cifras definitivas
Nacional,Mensual,	2013-01-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",84.899966033787,Índice,Cifras definitivas
Nacional,Mensual,	2013-02-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",85.597287000542,Índice,Cifras definitivas
Nacional,Mensual,	2013-03-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",85.92211886268,Índice,Cifras definitivas
Nacional,Mensual,	2013-04-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",85.945283130667,Índice,Cifras definitivas
Nacional,Mensual,	2013-05-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",86.133670758536,Índice,Cifras definitivas
Nacional,Mensual,	2013-06-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",86.326342581021,Índice,Cifras definitivas
Nacional,Mensual,	2013-07-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",86.496875094146,Índice,Cifras definitivas
Nacional,Mensual,	2013-08-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",86.452401387188,Índice,Cifras definitivas
Nacional,Mensual,	2013-09-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",86.669157921286,Índice,Cifras definitivas
Nacional,Mensual,	2013-10-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",86.89870525199,Índice,Cifras definitivas
Nacional,Mensual,	2013-11-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",87.132250947637,Índice,Cifras definitivas
Nacional,Mensual,	2013-12-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",87.396865559426,Índice,Cifras definitivas
Nacional,Mensual,	2014-01-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",87.842169673273,Índice,Cifras definitivas
Nacional,Mensual,	2014-02-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",88.204477709353,Índice,Cifras definitivas
Nacional,Mensual,	2014-03-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",88.417489581605,Índice,Cifras definitivas
Nacional,Mensual,	2014-04-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",88.717690503035,Índice,Cifras definitivas
Nacional,Mensual,	2014-05-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",88.665930256931,Índice,Cifras definitivas
Nacional,Mensual,	2014-06-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",88.884774741716,Índice,Cifras definitivas
Nacional,Mensual,	2014-07-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",89.222638546684,Índice,Cifras definitivas
Nacional,Mensual,	2014-08-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",89.238397687902,Índice,Cifras definitivas
Nacional,Mensual,	2014-09-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",89.479030469193,Índice,Cifras definitivas
Nacional,Mensual,	2014-10-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",89.626852872869,Índice,Cifras definitivas
Nacional,Mensual,	2014-11-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",89.801774271636,Índice,Cifras definitivas
Nacional,Mensual,	2014-12-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",90.045589813331,Índice,Cifras definitivas
Nacional,Mensual,	2015-01-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",89.827284929884,Índice,Cifras definitivas
Nacional,Mensual,	2015-02-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",90.142182501073,Índice,Cifras definitivas
Nacional,Mensual,	2015-03-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",90.467353194888,Índice,Cifras definitivas
Nacional,Mensual,	2015-04-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",90.515301761676,Índice,Cifras definitivas
Nacional,Mensual,	2015-05-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",90.647515076299,Índice,Cifras definitivas
Nacional,Mensual,	2015-06-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",90.837312376838,Índice,Cifras definitivas
Nacional,Mensual,	2015-07-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",91.168028303033,Índice,Cifras definitivas
Nacional,Mensual,	2015-08-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",91.244471129543,Índice,Cifras definitivas
Nacional,Mensual,	2015-09-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",91.486223203571,Índice,Cifras definitivas
Nacional,Mensual,	2015-10-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",91.640408647139,Índice,Cifras definitivas
Nacional,Mensual,	2015-11-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",91.557074470418,Índice,Cifras definitivas
Nacional,Mensual,	2015-12-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",91.909578634579,Índice,Cifras definitivas
Nacional,Mensual,	2016-01-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",92.037140892136,Índice,Cifras definitivas
Nacional,Mensual,	2016-02-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",92.26905898092,Índice,Cifras definitivas
Nacional,Mensual,	2016-03-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",92.612093114146,Índice,Cifras definitivas
Nacional,Mensual,	2016-04-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",92.663623591307,Índice,Cifras definitivas
Nacional,Mensual,	2016-05-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",92.828541464493,Índice,Cifras definitivas
Nacional,Mensual,	2016-06-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",93.050998220097,Índice,Cifras definitivas
Nacional,Mensual,	2016-07-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",93.317515765974,Índice,Cifras definitivas
Nacional,Mensual,	2016-08-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",93.337045813215,Índice,Cifras definitivas
Nacional,Mensual,	2016-09-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",93.64122740812,Índice,Cifras definitivas
Nacional,Mensual,	2016-10-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",93.803051045993,Índice,Cifras definitivas
Nacional,Mensual,	2016-11-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",94.09300316125,Índice,Cifras definitivas
Nacional,Mensual,	2016-12-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",94.593040556386,Índice,Cifras definitivas
Nacional,Mensual,	2017-01-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",94.85915337042,Índice,Cifras definitivas
Nacional,Mensual,	2017-02-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",95.306646638808,Índice,Cifras definitivas
Nacional,Mensual,	2017-03-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",95.684765067714,Índice,Cifras definitivas
Nacional,Mensual,	2017-04-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",95.986808148121,Índice,Cifras definitivas
Nacional,Mensual,	2017-05-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",96.080603946187,Índice,Cifras definitivas
Nacional,Mensual,	2017-06-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",96.363030558013,Índice,Cifras definitivas
Nacional,Mensual,	2017-07-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",96.747795367091,Índice,Cifras definitivas
Nacional,Mensual,	2017-08-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",96.809077159085,Índice,Cifras definitivas
Nacional,Mensual,	2017-09-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",97.042199267888,Índice,Cifras definitivas
Nacional,Mensual,	2017-10-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",97.318556406812,Índice,Cifras definitivas
Nacional,Mensual,	2017-11-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",97.660952373687,Índice,Cifras definitivas
Nacional,Mensual,	2017-12-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",98.151944490875,Índice,Cifras definitivas
Nacional,Mensual,	2018-01-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",98.195540941803,Índice,Cifras definitivas
Nacional,Mensual,	2018-02-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",98.63304972762,Índice,Cifras definitivas
Nacional,Mensual,	2018-03-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",99.024362155287,Índice,Cifras definitivas
Nacional,Mensual,	2018-04-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",99.009883844931,Índice,Cifras definitivas
Nacional,Mensual,	2018-05-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",99.305000965026,Índice,Cifras definitivas
Nacional,Mensual,	2018-06-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",99.624458430408,Índice,Cifras definitivas
Nacional,Mensual,	2018-07-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",99.96476754099,Índice,Cifras definitivas
Nacional,Mensual,	2018-08-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",100.0574486992,Índice,Cifras definitivas
Nacional,Mensual,	2018-09-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",100.3197057251,Índice,Cifras definitivas
Nacional,Mensual,	2003-01-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente",42.679964954849,Índice,Cifras definitivas
Nacional,Mensual,	2003-02-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente",42.466162363855,Índice,Cifras definitivas
Nacional,Mensual,	2003-03-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente",43.078537780902,Índice,Cifras definitivas
Nacional,Mensual,	2003-04-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente",42.894125740145,Índice,Cifras definitivas
Nacional,Mensual,	2003-05-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente",41.850448228623,Índice,Cifras definitivas
Nacional,Mensual,	2003-06-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente",41.845187569894,Índice,Cifras definitivas
Nacional,Mensual,	2003-07-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente",41.919930339862,Índice,Cifras definitivas
Nacional,Mensual,	2003-08-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente",41.954831648378,Índice,Cifras definitivas
Nacional,Mensual,	2003-09-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente",42.384488149198,Índice,Cifras definitivas
